"Coefficient","CpG"
0.000346125443458657,"cg18873386"
-0.00185521590232805,"cg24258592"
-0.00654273530543984,"cg14995202"
0.010184271377651,"cg03723715"
5.676627563457e-05,"cg15784635"
0.00178317813476355,"cg03274800"
-0.000128080998791051,"ch.2.2322307F"
-0.00648914880857907,"cg26718213"
-0.000686834855452262,"cg04410446"
-0.000419151994074431,"cg17863076"
-0.004768901338854,"cg16258657"
-0.00388988679622328,"cg09601994"
-0.000762835469718604,"cg05230759"
-0.00551504617571275,"cg13798228"
0.000107736674806767,"cg25885684"
-0.0045941587044791,"cg17456636"
0.00667783973237095,"cg13442200"
0.0210535956647084,"cg13274938"
-0.00370919837196631,"cg09228599"
0.00835665321373454,"cg03636183"
-0.00221332774793764,"cg04073914"
0.0252376162883219,"cg24166814"
-7.80581526638499e-05,"cg16237204"
0.00236507233817143,"cg09248897"
1.13507055625274e-05,"cg14001893"
-0.00224698752689542,"cg21108553"
0.000139236426650084,"cg22491001"
0.000457771419380239,"cg19825437"
0.00365828059362067,"cg14476852"
-5.43792210934862e-06,"cg06119923"
0.0019935716040599,"cg11623436"
0.00254924322294964,"cg10474350"
-0.0154827967725005,"cg00328720"
-0.00232441433288569,"cg00812735"
-0.000972236206211526,"cg14168733"
0.00256751042991318,"cg22985281"
0.00227444319964538,"cg02013841"
-0.00393480895645949,"cg11463380"
-4.13348764857205e-05,"cg05536800"
0.00766940700493606,"cg25158622"
-0.00188045942602677,"cg13134297"
0.00647788840726475,"cg22294804"
-0.00619883912368084,"cg24240870"
-0.000875943087813328,"cg07249488"
-0.00190877378522248,"cg01354879"
-0.000404909412518321,"cg21855816"
0.0103327802782318,"cg15651928"
-0.000339536988063175,"cg14184369"
0.000657283349278946,"cg08956157"
0.00610687969518982,"cg20995564"
-0.000161671480237031,"cg01054023"
-0.00440945938642086,"cg00040486"
0.000912965343601699,"cg01808723"
-0.000629191180273817,"cg01889956"
0.00834798187131765,"cg08119150"
-0.00318158355057523,"cg06560282"
-0.0003228407337081,"cg14401746"
0.000111215024073951,"cg09812790"
-0.00901272091611155,"cg18098839"
0.000139951611429807,"cg00155310"
0.00271282629671661,"cg02651871"
-0.00331652780225835,"cg14494812"
-0.0133217228250046,"cg04569152"
2.71966251275029e-05,"cg13277254"
0.00220328269112847,"cg19021988"
0.00198378909073539,"cg08583780"
-0.00247303310883693,"cg18281842"
0.00546738857002346,"cg19300549"
0.00114088314899334,"cg01233744"
-0.00999095235579738,"cg04231643"
0.00258603292217078,"cg14520829"
-0.0107034131466285,"cg23462242"
-0.00183501233913041,"cg06833967"
9.67271216058669e-05,"cg14264316"
0.00579996870925521,"cg11257906"
-0.00801027810932974,"cg10919522"
0.0031821592310332,"cg11893236"
-0.0323955884867617,"cg17061862"
0.00133526055832863,"cg22390040"
0.010374378218856,"cg23024484"
-0.00218858603265144,"cg00596763"
-0.00485326465386331,"ch.2.12395676F"
-0.000260741462139062,"cg12192282"
-0.00320629553363634,"cg18852817"
-0.00327569292676765,"cg08822616"
-0.011659965160372,"cg08548559"
0.000974091510560049,"cg25505605"
0.062455723798054,"cg06500161"
-0.000346037895414486,"cg24669741"
0.000261855724578044,"cg16538359"
0.000870003138172251,"cg01287037"
-0.00294105347031095,"cg09919392"
-0.00215503308165347,"cg13491945"
0.00246857080594233,"cg20057831"
0.000798980176569915,"cg03987818"
0.00349191716547964,"cg27298324"
-0.00231182655148028,"cg04471151"
-0.00292834792908776,"cg07826387"
-0.00108373845488154,"cg02832224"
0.00434133064636178,"cg14355888"
0.000536986400731849,"cg02884928"
-0.00227215164798189,"cg21901577"
0.00478894903813184,"cg06891043"
-0.00056073544797268,"cg15552491"
-0.0130473149660183,"cg02650017"
0.00269961973782459,"cg26745540"
-0.00572750500403148,"cg10145926"
-0.00585471037821838,"cg20842915"
-8.60624977459639e-05,"cg04150488"
0.000984564101898775,"cg20584679"
0.00297329783128695,"cg27570354"
-0.000415223652748088,"cg14960034"
-0.00126444701225506,"cg02562761"
-0.00219125039373324,"cg10028549"
0.00609458170651773,"cg09109383"
-0.000624187176352919,"cg17965712"
-0.00418730533054284,"cg24119717"
-0.0228888597969822,"cg20849150"
-0.0011267956310399,"cg16984485"
0.00758135807549628,"cg01978236"
-0.000420427618599495,"cg21189492"
0.00293975558845058,"cg00584089"
-0.00158666327951826,"cg10557584"
-5.39063563883133e-05,"cg20690774"
0.00895174097690878,"cg11235015"
-0.00735226990845407,"cg04550474"
-0.00380045094980704,"cg12648759"
0.000638483652497336,"cg20495365"
-0.00877456025015112,"cg03078551"
-0.00167035527579557,"cg07333922"
-0.00941429234590613,"cg00005437"
0.000579863945264643,"cg16443667"
0.00211629199783716,"cg09722420"
0.00500715296699922,"cg10592592"
0.000446745188278777,"cg04543319"
-0.0142370373107609,"cg00277397"
-0.00245297033104201,"cg20631997"
0.00404288642819207,"cg14479139"
-0.000929725234037231,"cg03988038"
-2.20541417021321e-05,"cg15929135"
-0.00174190848111716,"cg13798289"
-0.00566624759388406,"cg01853079"
0.00723794639592436,"cg07739215"
0.00126580154659066,"cg04269098"
-0.00434004276856618,"cg19256589"
0.00326309697193523,"cg06857094"
0.00173523622626246,"cg15974053"
0.000377160408070597,"cg14747813"
0.0038902408029866,"cg24420432"
-0.0170166032415213,"cg19390658"
0.062276613235339,"cg03546163"
-0.00212078757673855,"cg00591515"
-0.0054449000013545,"cg15848685"
-0.000176056316342413,"cg00854273"
0.0132145644374768,"cg06092244"
0.00161133563113055,"cg24367316"
0.0189957369347578,"cg25292882"
0.00127470129767734,"cg10063189"
0.000344945979319493,"cg18199386"
-0.00783986220484923,"cg18867010"
-0.00971271178184527,"cg17214023"
-0.00103259014470624,"cg18873844"
0.00143201377367788,"cg04407762"
-0.00102431836410549,"cg01359999"
0.00312137418509943,"cg01274421"
0.00269266210681006,"cg14198860"
-0.000107307144311608,"cg14483856"
0.00014997581965664,"cg24738346"
-0.00162133693037544,"cg00714713"
-0.00619644265946721,"cg26879644"
-0.00202164369651009,"cg17201542"
0.000326822438282807,"cg22621652"
0.000848277230845446,"cg06163274"
0.000940953970680594,"cg01566342"
0.00163155852421005,"cg03778981"
0.00138611535006349,"cg27610921"
3.2690179585103e-05,"cg20902758"
0.0050247888841565,"cg03785652"
-0.00928274189109372,"cg13319042"
0.00686239078119684,"cg16878214"
-0.00027625814389992,"cg04636876"
0.00160875748872812,"cg23855413"
-0.00388028345965868,"cg24022918"
0.0007716598677016,"cg01329690"
0.0121815688770472,"cg03251852"
0.00598468081800366,"cg17086398"
-0.000853058644462888,"cg08354351"
0.00250327677990597,"cg22571135"
-0.00475971160845655,"cg11736112"
0.00167924411618867,"cg17206604"
0.00225945212023022,"cg06256944"
0.00259609070193951,"cg01049141"
-0.00204652132655556,"cg09196449"
-0.00183104642127844,"cg09575242"
0.000662759927923938,"cg13903548"
-0.0117176966679876,"cg00183468"
0.00327080555014373,"cg05091653"
-0.000837517728622194,"cg20585830"
-4.29281755782564e-05,"cg25964744"
0.000898261678728218,"cg03161787"
-0.00765535982316758,"cg02119955"
0.000763802319520788,"cg18042724"
-0.000755469804770035,"cg02424715"
-0.00094335337127005,"cg03501596"
0.00218749082193945,"cg10508783"
-0.00131161689666355,"cg26840798"
0.00154669117822127,"cg09018399"
-0.00440938887655722,"cg20225745"
-0.00152348698399615,"cg05291374"
0.0105503482659865,"cg06158227"
0.00162832881640086,"cg24591105"
0.00035468937428828,"cg17945053"
-0.00099154218375141,"cg15810859"
-0.00622214494827629,"cg13918631"
-0.0234662108069246,"cg18608055"
-0.00700644722031642,"cg10052164"
-0.00158204896872248,"cg16300094"
0.0135355532233418,"cg15512289"
0.0150469580557253,"cg19918549"
-0.00500496216254754,"cg13254934"
-0.000365854038492388,"cg05934298"
0.00164213114911172,"cg03367643"
-0.00258460248428267,"cg21778644"
-0.00184410225541765,"cg13705810"
-0.000766140513962618,"cg01627212"
0.00760382557465251,"cg25605912"
0.00460281089205916,"cg19027507"
0.00575130638777439,"cg18933685"
0.000170084133532862,"cg26340968"
0.000907624390916243,"cg00916432"
-0.0838586898900113,"cg09349128"
0.0038524820033236,"cg00987558"
0.00786569373505727,"cg06511330"
0.00314598280871098,"cg25405123"
-0.00677255900542516,"cg00344411"
0.00137212270836911,"cg17978844"
-0.00727130043245928,"cg01247987"
-0.00220069945939625,"cg06070002"
-0.00358688655702328,"cg20566934"
0.0101593701328993,"cg13072186"
-0.00654214705492858,"cg02506767"
0.00459536355797556,"cg15610472"
-0.00134052917358452,"cg23963476"
0.00845668729375817,"cg03159676"
0.000267410737211293,"cg21104276"
0.00319254033753958,"cg14225665"
-0.00308525289301269,"cg25367559"
0.00414092350749537,"cg17586094"
0.00432595069558831,"cg20684312"
-0.00712597687561985,"cg24327132"
-0.00205259856259494,"cg17973773"
-0.000508448365655731,"cg14903799"
-0.000708581683165199,"cg22304262"
0.0037271925300359,"cg22580512"
-0.00172743268617329,"cg18805892"
0.000295122015007248,"cg18638867"
-0.00168494659382869,"cg11907448"
0.00151239008478709,"cg01432087"
-0.00403167925128802,"cg20937981"
-0.00254628531760984,"cg05330708"
0.00154350930066277,"cg01640150"
-0.0173565836295825,"cg13518625"
-0.0439295624683809,"cg10601624"
-0.00234664138168974,"cg21027035"
0.000644684115673398,"cg26389811"
0.0389956331725632,"cg04858631"
0.00127824522421852,"cg22789945"
0.000716867442630643,"cg03218374"
0.000847663209060403,"cg10881773"
-0.0148354764664005,"cg17055207"
0.00603514328524511,"cg26009944"
-0.000630564171347519,"cg15112783"
-0.000465104785539316,"cg04361266"
0.00269652344208177,"cg24486958"
0.0021165615656419,"ch.14.98380799F"
-0.00695278357691546,"cg18405719"
-0.00132617241481201,"cg02912279"
-0.0104859584287746,"cg03746015"
0.00219616712697479,"cg12279518"
0.00318684507185018,"cg01835620"
-0.00291959627038033,"cg18751203"
0.00970215564645581,"cg15344192"
-0.0017950991895629,"cg15975151"
-0.00949240208200322,"cg17141180"
0.001541933947192,"cg21126692"
-0.0065512957770215,"cg01221157"
0.000898042741812019,"cg00808132"
-0.000761133390097458,"cg19700682"
-0.00203363150616394,"cg12667933"
-0.00705907157311187,"cg07731535"
0.00526954440005937,"cg26257082"
-0.0004258977641764,"cg03527887"
0.0127470572155555,"cg15075241"
0.00319150648441296,"cg05515866"
-3.69661850953521e-05,"cg05234415"
0.00248837312241196,"cg04799270"
0.000371827716355249,"cg01358620"
0.00598675203404699,"cg07618085"
0.00268597537372421,"cg15717617"
-0.00158870906727711,"cg13227551"
0.000235995974670539,"cg27233338"
0.00229067359610629,"cg24843003"
0.000335129599320127,"cg08142172"
0.000801355400999342,"cg09732563"
0.0117417486703873,"cg05439368"
0.00358290118924039,"cg12053891"
0.000629195666656564,"cg01272202"
-0.00319636830737668,"cg06103218"
0.0016043234214325,"cg00112952"
-0.000894326024904155,"cg21490751"
0.00921115733207546,"cg08946157"
0.00242403333876898,"cg03234777"
-0.00439186965893593,"cg17320217"
-0.000727627304368077,"cg01990874"
0.00543684195143938,"cg01400685"
-0.00139537647652966,"cg12510035"
0.00587646949016173,"cg23325948"
-0.00400790635779665,"cg04277993"
0.00106583008206784,"cg07381403"
-0.000685425341515314,"cg10187674"
-9.93127101322421e-05,"cg02379116"
-0.00118422561980687,"cg23387056"
-0.0109761107891171,"cg00477673"
0.0154251196819177,"cg06093152"
-0.000814649563759514,"cg17525418"
0.00364712812850816,"cg26947127"
-0.00530753266860253,"cg23942311"
-0.0163937266504624,"cg07928502"
0.00147219861920805,"cg02888633"
-0.000127157975576211,"cg03298080"
-0.00332936529447667,"cg25301756"
-0.00172760962295831,"cg09768821"
0.0012748391323628,"cg16422547"
-0.00410674749607899,"cg20548013"
0.00529425310227221,"cg07239004"
-0.000890852224273935,"cg06526681"
0.000894120683517937,"cg13630953"
-0.00399535412010634,"cg09547025"
0.00581135534476896,"cg10151957"
0.0006795145951692,"cg12926341"
0.00124739809082041,"cg10988144"
0.00377984366141698,"cg12237617"
0.000296298015531776,"cg20675440"
-0.00012572837033177,"cg06158065"
0.000229552199091038,"cg24708181"
0.000473907804922691,"cg09230221"
-0.00347899316834951,"cg03813730"
0.000426557642578438,"cg11742268"
-0.0101971269419928,"cg26315985"
0.00182082209132934,"cg10964330"
0.0116856749871657,"cg15871086"
0.00361628645407766,"cg05940536"
-0.000212492706497223,"cg07090356"
0.00994894865566823,"cg19727396"
0.000257252634410887,"cg07475468"
-0.00289791251672596,"cg08889234"
0.00040635858381333,"cg20152731"
-0.000447596845848296,"cg20513448"
0.00202018858881578,"cg15647050"
-3.86278385472128e-05,"cg05292986"
0.0183770404321089,"cg13657200"
0.000845862781514817,"cg18157012"
-0.00167097307990709,"cg13634602"
-0.00123735192880408,"cg16190478"
0.00245138583815085,"cg20158607"
-0.00482517374688756,"cg00618096"
-0.000856642603148719,"cg11126205"
0.00254946468690331,"cg21037892"
-0.000980567386924999,"cg10575441"
0.00234481727888917,"cg08019044"
-0.00745540921815256,"cg26950531"
-0.000670106124744332,"cg07443954"
0.000594226303103212,"cg19485804"
0.00121116491500052,"cg00988129"
0.000671172576925579,"cg16488035"
